MALAT1,TMSB4X,B2M,EEF1A1,ACTB,RPLP1,RPS27,MT-CO2,MTRNR2L1,RPS12,RPL10,MTRNR2L12,MT-CO1,RPL41,RPL13,RPS18,MTRNR2L8,TMSB10,RPL28,RPL13A,RPS19,RPL32,RPLP2,RPL21,RPL34,RPS27A,RPS29,RPL39,TPT1,RPS14,RPS6,RPS3,RPS4X,MT-CO3,HLA-B,GAPDH,RPS8,RPS15A,PFN1,RPL30,RPS3A,MT-ATP6,RPS2,RPL19,RPS23,RPL18A,RPL11,RPS28,HLA-A,MT-ND4L,RPL3,MT-ND3,PTMA,RPL37,RPL23A,CCL4,FTL,RPLP0,FTH1,RPS15,RPL12,RPS25,CCL5,RPL9,RPL27A,MT-ND4,JUNB,RPL35A,RPL29,RPS16,RPS24,HSP90AA1,RPL26,ACTG1,RPL8,RPS13,CXCL13,RPL18,RPSA,HLA-C,RPS7,RPL36,RPL15,RPL37A,RPS20,RPL31,RPL6,RPL7A,CD74,GZMB,RPL10A,RPS17,MT-ND2,DNAJB1,RPL14,RPS21,RPL7,RPL35,RPS9,GNLY
3.0,5.0,6.0,2.0,2.0,3.0,10.0,5.0,0.0,4.0,9.0,0.0,6.0,0.0,4.0,5.0,0.0,1.0,4.0,9.0,3.0,2.0,5.0,1.0,2.0,2.0,4.0,0.0,9.0,0.0,3.0,1.0,1.0,3.0,6.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,0.0,2.0,4.0,2.0,3.0,4.0,1.0,0.0,5.0,11.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,7.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,6.0,0.0,5.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0
8.0,11.0,30.0,5.0,15.0,19.0,16.0,14.0,0.0,4.0,16.0,0.0,43.0,4.0,3.0,0.0,0.0,4.0,5.0,7.0,1.0,0.0,18.0,1.0,3.0,2.0,55.0,0.0,15.0,24.0,4.0,0.0,2.0,20.0,4.0,0.0,2.0,1.0,1.0,2.0,5.0,8.0,11.0,11.0,0.0,0.0,0.0,12.0,4.0,0.0,11.0,13.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,11.0,1.0,8.0,4.0,16.0,9.0,50.0,0.0,8.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,5.0,6.0,2.0,9.0,1.0,16.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,10.0,2.0,8.0,2.0,0.0
39.0,26.0,27.0,19.0,9.0,30.0,51.0,7.0,3.0,14.0,10.0,5.0,18.0,30.0,21.0,15.0,2.0,10.0,13.0,12.0,13.0,13.0,23.0,13.0,10.0,16.0,19.0,14.0,7.0,7.0,9.0,7.0,5.0,8.0,10.0,1.0,5.0,9.0,2.0,7.0,7.0,9.0,10.0,10.0,9.0,7.0,8.0,8.0,9.0,1.0,9.0,7.0,7.0,8.0,12.0,7.0,3.0,3.0,13.0,11.0,7.0,5.0,1.0,5.0,9.0,14.0,2.0,8.0,7.0,8.0,8.0,3.0,12.0,2.0,8.0,5.0,0.0,7.0,2.0,5.0,2.0,3.0,7.0,4.0,5.0,8.0,3.0,4.0,3.0,0.0,4.0,5.0,6.0,0.0,0.0,5.0,4.0,3.0,6.0,0.0
57.0,78.0,133.0,62.0,157.0,61.0,55.0,100.0,0.0,35.0,27.0,22.0,109.0,71.0,26.0,33.0,1.0,59.0,36.0,9.0,28.0,24.0,12.0,9.0,18.0,19.0,23.0,21.0,30.0,20.0,21.0,22.0,23.0,112.0,80.0,33.0,24.0,25.0,33.0,40.0,9.0,83.0,26.0,37.0,26.0,17.0,23.0,29.0,54.0,58.0,18.0,55.0,13.0,17.0,17.0,0.0,6.0,14.0,14.0,13.0,18.0,18.0,0.0,10.0,6.0,29.0,29.0,14.0,11.0,14.0,25.0,6.0,8.0,24.0,17.0,12.0,0.0,11.0,13.0,33.0,13.0,18.0,11.0,16.0,6.0,6.0,10.0,12.0,16.0,0.0,10.0,0.0,15.0,2.0,15.0,13.0,4.0,12.0,7.0,0.0
163.0,18.0,34.0,30.0,7.0,22.0,52.0,7.0,0.0,19.0,28.0,1.0,11.0,26.0,22.0,30.0,0.0,8.0,10.0,21.0,23.0,17.0,24.0,27.0,20.0,25.0,19.0,22.0,31.0,16.0,17.0,21.0,6.0,7.0,26.0,1.0,7.0,16.0,2.0,14.0,16.0,6.0,10.0,11.0,8.0,9.0,16.0,10.0,21.0,1.0,16.0,5.0,36.0,23.0,20.0,0.0,3.0,5.0,4.0,9.0,7.0,11.0,6.0,16.0,19.0,5.0,18.0,15.0,4.0,4.0,10.0,1.0,12.0,0.0,4.0,10.0,0.0,5.0,2.0,14.0,8.0,12.0,11.0,9.0,12.0,11.0,6.0,7.0,0.0,1.0,7.0,0.0,3.0,3.0,8.0,5.0,9.0,10.0,10.0,0.0
8.0,3.0,2.0,3.0,1.0,9.0,15.0,3.0,0.0,11.0,8.0,0.0,2.0,1.0,8.0,2.0,0.0,0.0,5.0,3.0,5.0,1.0,9.0,6.0,1.0,9.0,12.0,1.0,14.0,6.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,13.0,3.0,5.0,9.0,3.0,3.0,3.0,5.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,5.0,3.0,0.0,2.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
182.0,42.0,56.0,25.0,8.0,22.0,46.0,12.0,0.0,13.0,29.0,0.0,17.0,27.0,23.0,8.0,0.0,11.0,12.0,34.0,7.0,11.0,21.0,14.0,16.0,15.0,24.0,19.0,9.0,15.0,21.0,10.0,16.0,21.0,0.0,1.0,17.0,10.0,4.0,18.0,14.0,13.0,12.0,19.0,13.0,4.0,9.0,13.0,16.0,2.0,9.0,8.0,7.0,15.0,21.0,10.0,7.0,2.0,3.0,13.0,20.0,10.0,9.0,11.0,16.0,11.0,8.0,9.0,6.0,4.0,9.0,0.0,6.0,1.0,4.0,8.0,0.0,8.0,8.0,7.0,6.0,6.0,15.0,8.0,11.0,8.0,9.0,7.0,1.0,0.0,9.0,7.0,12.0,1.0,8.0,13.0,9.0,10.0,7.0,0.0
64.0,22.0,51.0,61.0,22.0,42.0,58.0,34.0,1.0,31.0,42.0,2.0,22.0,24.0,33.0,11.0,0.0,2.0,26.0,4.0,14.0,11.0,13.0,12.0,22.0,23.0,7.0,17.0,16.0,17.0,10.0,31.0,12.0,11.0,14.0,11.0,19.0,14.0,6.0,23.0,15.0,10.0,8.0,22.0,16.0,12.0,23.0,14.0,9.0,11.0,13.0,16.0,14.0,16.0,9.0,0.0,4.0,8.0,5.0,18.0,16.0,11.0,1.0,8.0,1.0,4.0,29.0,7.0,3.0,8.0,12.0,0.0,7.0,10.0,4.0,12.0,0.0,6.0,9.0,7.0,7.0,6.0,12.0,8.0,1.0,1.0,11.0,18.0,5.0,0.0,9.0,0.0,0.0,2.0,9.0,12.0,3.0,3.0,7.0,0.0
50.0,110.0,122.0,184.0,185.0,115.0,34.0,243.0,0.0,59.0,82.0,8.0,180.0,32.0,96.0,77.0,0.0,65.0,73.0,5.0,57.0,50.0,24.0,29.0,24.0,40.0,7.0,51.0,22.0,54.0,30.0,47.0,59.0,79.0,83.0,112.0,67.0,35.0,47.0,36.0,46.0,116.0,37.0,57.0,50.0,44.0,29.0,24.0,49.0,78.0,37.0,36.0,59.0,29.0,12.0,0.0,13.0,45.0,17.0,39.0,44.0,30.0,1.0,22.0,11.0,41.0,7.0,26.0,47.0,20.0,41.0,15.0,10.0,69.0,43.0,26.0,83.0,46.0,29.0,34.0,39.0,29.0,29.0,28.0,1.0,12.0,39.0,36.0,25.0,2.0,21.0,12.0,19.0,1.0,33.0,18.0,7.0,35.0,39.0,0.0
229.0,54.0,75.0,16.0,15.0,22.0,41.0,14.0,0.0,15.0,15.0,0.0,22.0,27.0,19.0,19.0,0.0,8.0,13.0,33.0,9.0,6.0,24.0,17.0,12.0,16.0,29.0,15.0,9.0,12.0,9.0,5.0,8.0,10.0,17.0,2.0,10.0,21.0,3.0,15.0,4.0,9.0,11.0,9.0,9.0,7.0,11.0,12.0,11.0,2.0,9.0,14.0,11.0,7.0,16.0,2.0,5.0,1.0,4.0,14.0,5.0,13.0,10.0,8.0,17.0,9.0,0.0,7.0,1.0,9.0,6.0,1.0,7.0,3.0,9.0,6.0,0.0,2.0,3.0,19.0,9.0,10.0,7.0,7.0,9.0,6.0,9.0,3.0,5.0,0.0,11.0,0.0,10.0,0.0,5.0,7.0,7.0,7.0,4.0,0.0
116.0,38.0,29.0,4.0,13.0,5.0,12.0,1.0,0.0,3.0,8.0,0.0,6.0,12.0,6.0,13.0,0.0,1.0,4.0,3.0,8.0,6.0,2.0,10.0,11.0,8.0,6.0,9.0,3.0,6.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,7.0,3.0,1.0,0.0,0.0,5.0,2.0,6.0,3.0,3.0,0.0,1.0,2.0,6.0,1.0,4.0,2.0,5.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,4.0,1.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,8.0,2.0,3.0,1.0,0.0,2.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,3.0,0.0
26.0,12.0,13.0,7.0,3.0,11.0,27.0,3.0,0.0,2.0,12.0,0.0,23.0,0.0,12.0,5.0,0.0,6.0,11.0,6.0,6.0,4.0,19.0,4.0,3.0,10.0,9.0,1.0,11.0,9.0,6.0,6.0,8.0,16.0,6.0,0.0,1.0,8.0,1.0,4.0,7.0,10.0,5.0,8.0,1.0,0.0,2.0,4.0,4.0,0.0,4.0,5.0,0.0,11.0,6.0,0.0,2.0,1.0,4.0,6.0,5.0,3.0,2.0,2.0,8.0,12.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,13.0,9.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
250.0,47.0,44.0,5.0,16.0,10.0,18.0,20.0,0.0,14.0,12.0,0.0,37.0,15.0,9.0,10.0,0.0,8.0,13.0,15.0,9.0,3.0,20.0,11.0,5.0,11.0,12.0,9.0,4.0,8.0,4.0,3.0,3.0,20.0,3.0,0.0,6.0,14.0,4.0,13.0,5.0,12.0,6.0,9.0,6.0,6.0,6.0,6.0,12.0,0.0,4.0,11.0,6.0,6.0,13.0,3.0,3.0,1.0,2.0,11.0,3.0,7.0,10.0,3.0,9.0,11.0,3.0,6.0,2.0,4.0,4.0,1.0,4.0,4.0,0.0,2.0,0.0,4.0,3.0,6.0,4.0,11.0,3.0,7.0,3.0,5.0,2.0,4.0,4.0,2.0,3.0,11.0,15.0,0.0,1.0,3.0,3.0,7.0,2.0,0.0
22.0,14.0,19.0,2.0,2.0,2.0,5.0,4.0,0.0,4.0,2.0,0.0,10.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,17.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
216.0,41.0,29.0,68.0,11.0,29.0,75.0,27.0,0.0,67.0,53.0,0.0,40.0,46.0,70.0,41.0,0.0,7.0,28.0,50.0,49.0,50.0,55.0,58.0,51.0,36.0,35.0,38.0,30.0,40.0,35.0,43.0,26.0,27.0,3.0,2.0,17.0,43.0,4.0,35.0,41.0,13.0,35.0,24.0,22.0,28.0,41.0,31.0,4.0,1.0,41.0,13.0,14.0,33.0,28.0,0.0,7.0,9.0,9.0,27.0,24.0,28.0,0.0,28.0,41.0,16.0,14.0,23.0,13.0,25.0,16.0,1.0,21.0,5.0,13.0,27.0,0.0,20.0,16.0,0.0,16.0,19.0,14.0,19.0,35.0,31.0,14.0,15.0,1.0,0.0,19.0,17.0,15.0,0.0,20.0,14.0,21.0,19.0,11.0,0.0
48.0,48.0,46.0,15.0,14.0,37.0,19.0,10.0,0.0,8.0,34.0,0.0,7.0,17.0,14.0,8.0,0.0,11.0,16.0,13.0,23.0,8.0,10.0,6.0,12.0,17.0,9.0,3.0,11.0,8.0,9.0,11.0,11.0,4.0,9.0,16.0,5.0,18.0,3.0,8.0,4.0,7.0,10.0,6.0,5.0,4.0,1.0,16.0,3.0,0.0,7.0,4.0,3.0,6.0,10.0,0.0,1.0,1.0,4.0,3.0,7.0,9.0,2.0,2.0,7.0,3.0,4.0,10.0,3.0,13.0,6.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,3.0,9.0,6.0,4.0,4.0,4.0,3.0,5.0,4.0,9.0,1.0,0.0,8.0,6.0,3.0,1.0,5.0,5.0,4.0,8.0,3.0,0.0
4.0,5.0,11.0,2.0,5.0,3.0,2.0,6.0,0.0,1.0,3.0,0.0,9.0,3.0,4.0,10.0,0.0,2.0,3.0,2.0,3.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,9.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,7.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0
235.0,43.0,24.0,11.0,7.0,18.0,24.0,3.0,0.0,11.0,17.0,0.0,3.0,19.0,10.0,8.0,0.0,8.0,6.0,15.0,6.0,5.0,10.0,10.0,5.0,8.0,6.0,5.0,7.0,7.0,6.0,1.0,7.0,5.0,6.0,3.0,8.0,7.0,6.0,9.0,6.0,0.0,10.0,10.0,4.0,7.0,7.0,9.0,2.0,0.0,8.0,1.0,6.0,6.0,5.0,0.0,6.0,3.0,7.0,3.0,1.0,2.0,0.0,2.0,9.0,2.0,0.0,1.0,1.0,6.0,5.0,1.0,6.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,1.0,4.0,3.0,3.0,6.0,11.0,3.0,2.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,7.0,7.0,7.0,0.0
86.0,17.0,4.0,12.0,0.0,3.0,19.0,0.0,0.0,9.0,9.0,0.0,1.0,12.0,4.0,4.0,0.0,2.0,7.0,7.0,6.0,7.0,5.0,2.0,5.0,1.0,2.0,9.0,4.0,5.0,3.0,8.0,2.0,1.0,2.0,0.0,2.0,7.0,0.0,8.0,4.0,0.0,2.0,7.0,8.0,3.0,4.0,6.0,2.0,0.0,5.0,1.0,8.0,4.0,4.0,1.0,3.0,2.0,3.0,8.0,3.0,6.0,3.0,1.0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,6.0,8.0,0.0,2.0,3.0,0.0,3.0,1.0,1.0,3.0,6.0,3.0,7.0,3.0,7.0,3.0,3.0,2.0,0.0,5.0,2.0,0.0,0.0,3.0,1.0,4.0,6.0,2.0,0.0
120.0,68.0,52.0,11.0,14.0,23.0,30.0,20.0,0.0,11.0,17.0,0.0,23.0,22.0,12.0,16.0,0.0,5.0,12.0,15.0,22.0,13.0,12.0,20.0,16.0,11.0,11.0,5.0,9.0,11.0,10.0,12.0,11.0,19.0,1.0,5.0,13.0,12.0,8.0,11.0,6.0,16.0,5.0,4.0,6.0,7.0,9.0,14.0,7.0,0.0,9.0,4.0,8.0,8.0,15.0,0.0,3.0,2.0,10.0,9.0,11.0,9.0,8.0,5.0,7.0,14.0,2.0,2.0,11.0,10.0,5.0,3.0,11.0,1.0,9.0,4.0,0.0,1.0,6.0,4.0,6.0,2.0,7.0,7.0,3.0,9.0,5.0,2.0,0.0,2.0,3.0,7.0,11.0,0.0,3.0,4.0,6.0,4.0,5.0,0.0
160.0,50.0,50.0,31.0,10.0,29.0,46.0,30.0,0.0,18.0,24.0,0.0,32.0,32.0,27.0,24.0,0.0,19.0,21.0,26.0,29.0,25.0,24.0,43.0,31.0,22.0,29.0,17.0,15.0,18.0,14.0,26.0,13.0,28.0,4.0,5.0,17.0,34.0,2.0,17.0,20.0,19.0,14.0,23.0,23.0,14.0,13.0,20.0,10.0,1.0,22.0,16.0,10.0,11.0,25.0,1.0,6.0,0.0,12.0,15.0,14.0,20.0,9.0,8.0,19.0,23.0,6.0,8.0,9.0,11.0,10.0,3.0,14.0,3.0,5.0,18.0,0.0,14.0,8.0,5.0,8.0,13.0,6.0,7.0,11.0,19.0,7.0,5.0,4.0,0.0,7.0,13.0,11.0,1.0,8.0,11.0,11.0,6.0,6.0,0.0
197.0,36.0,63.0,9.0,5.0,9.0,34.0,11.0,1.0,16.0,16.0,0.0,7.0,22.0,18.0,13.0,0.0,9.0,13.0,20.0,22.0,6.0,12.0,12.0,10.0,13.0,22.0,12.0,6.0,10.0,10.0,12.0,3.0,11.0,15.0,5.0,3.0,12.0,3.0,7.0,7.0,6.0,6.0,7.0,4.0,8.0,11.0,9.0,10.0,0.0,12.0,9.0,9.0,6.0,13.0,18.0,7.0,0.0,3.0,11.0,1.0,8.0,3.0,13.0,16.0,13.0,3.0,17.0,5.0,4.0,9.0,11.0,9.0,1.0,8.0,3.0,0.0,3.0,3.0,5.0,6.0,4.0,2.0,5.0,5.0,6.0,5.0,4.0,1.0,1.0,4.0,7.0,16.0,8.0,7.0,6.0,4.0,4.0,3.0,0.0
9.0,2.0,4.0,2.0,0.0,2.0,7.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,6.0,2.0,5.0,0.0,3.0,1.0,2.0,2.0,4.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,8.0,2.0,1.0,0.0,5.0,2.0,3.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
27.0,38.0,65.0,57.0,52.0,61.0,53.0,36.0,0.0,27.0,26.0,46.0,51.0,16.0,31.0,18.0,4.0,14.0,20.0,8.0,17.0,26.0,11.0,14.0,20.0,21.0,9.0,18.0,19.0,29.0,16.0,23.0,22.0,36.0,47.0,6.0,20.0,23.0,16.0,20.0,18.0,19.0,14.0,14.0,20.0,11.0,19.0,22.0,12.0,26.0,19.0,33.0,17.0,22.0,12.0,2.0,7.0,12.0,8.0,16.0,13.0,15.0,14.0,6.0,1.0,8.0,4.0,12.0,12.0,4.0,8.0,3.0,4.0,11.0,6.0,11.0,0.0,12.0,12.0,17.0,19.0,16.0,12.0,6.0,1.0,5.0,19.0,18.0,40.0,0.0,3.0,0.0,5.0,0.0,10.0,5.0,5.0,3.0,6.0,0.0
48.0,25.0,57.0,26.0,26.0,24.0,10.0,37.0,0.0,17.0,13.0,3.0,43.0,7.0,15.0,13.0,0.0,5.0,12.0,1.0,9.0,8.0,6.0,6.0,6.0,7.0,2.0,5.0,16.0,5.0,5.0,9.0,14.0,10.0,23.0,8.0,7.0,11.0,3.0,16.0,7.0,20.0,3.0,10.0,11.0,12.0,10.0,9.0,16.0,20.0,8.0,11.0,9.0,3.0,2.0,3.0,8.0,4.0,15.0,10.0,4.0,6.0,4.0,11.0,0.0,10.0,6.0,6.0,5.0,0.0,6.0,5.0,1.0,13.0,6.0,6.0,26.0,10.0,4.0,11.0,4.0,8.0,6.0,1.0,0.0,3.0,8.0,5.0,16.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,4.0,4.0,0.0
2.0,1.0,3.0,3.0,0.0,3.0,1.0,6.0,0.0,3.0,4.0,0.0,10.0,6.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,5.0,4.0,1.0,0.0,4.0,3.0,5.0,2.0,0.0,6.0,1.0,0.0,3.0,5.0,1.0,3.0,3.0,8.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0
227.0,102.0,64.0,10.0,2.0,17.0,11.0,26.0,0.0,14.0,19.0,0.0,19.0,12.0,18.0,16.0,0.0,4.0,7.0,13.0,5.0,10.0,10.0,11.0,4.0,8.0,5.0,10.0,6.0,5.0,4.0,7.0,7.0,19.0,14.0,0.0,6.0,12.0,0.0,4.0,3.0,14.0,9.0,17.0,10.0,8.0,9.0,5.0,9.0,0.0,3.0,2.0,12.0,8.0,6.0,0.0,4.0,7.0,56.0,5.0,14.0,2.0,0.0,5.0,11.0,15.0,5.0,5.0,2.0,2.0,8.0,3.0,8.0,1.0,3.0,8.0,0.0,4.0,5.0,3.0,8.0,6.0,8.0,2.0,11.0,4.0,1.0,3.0,0.0,0.0,9.0,4.0,9.0,1.0,6.0,4.0,2.0,5.0,5.0,0.0
56.0,55.0,49.0,6.0,16.0,13.0,3.0,3.0,0.0,2.0,11.0,0.0,8.0,3.0,6.0,3.0,0.0,2.0,3.0,6.0,10.0,3.0,4.0,5.0,3.0,7.0,0.0,6.0,0.0,3.0,4.0,4.0,3.0,10.0,19.0,7.0,0.0,3.0,2.0,3.0,2.0,1.0,9.0,2.0,4.0,2.0,4.0,2.0,10.0,0.0,3.0,0.0,7.0,1.0,1.0,1.0,6.0,1.0,20.0,2.0,3.0,4.0,0.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,5.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0
139.0,46.0,37.0,22.0,21.0,26.0,25.0,4.0,0.0,10.0,16.0,0.0,22.0,27.0,11.0,16.0,0.0,9.0,8.0,5.0,11.0,12.0,11.0,10.0,8.0,17.0,23.0,13.0,2.0,9.0,9.0,9.0,6.0,11.0,9.0,0.0,4.0,13.0,6.0,6.0,12.0,4.0,11.0,7.0,4.0,7.0,10.0,13.0,8.0,0.0,9.0,8.0,15.0,4.0,10.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,1.0,5.0,9.0,4.0,23.0,7.0,3.0,4.0,4.0,6.0,6.0,2.0,5.0,6.0,0.0,3.0,2.0,5.0,2.0,5.0,3.0,8.0,5.0,9.0,6.0,5.0,3.0,0.0,6.0,0.0,7.0,4.0,5.0,1.0,6.0,5.0,8.0,1.0
248.0,4.0,20.0,34.0,0.0,20.0,34.0,5.0,0.0,27.0,21.0,0.0,6.0,23.0,28.0,33.0,0.0,8.0,16.0,20.0,21.0,21.0,24.0,23.0,27.0,18.0,21.0,12.0,16.0,15.0,21.0,19.0,10.0,3.0,4.0,3.0,17.0,13.0,1.0,19.0,9.0,4.0,6.0,9.0,9.0,12.0,23.0,17.0,3.0,0.0,19.0,6.0,4.0,12.0,17.0,0.0,6.0,1.0,2.0,11.0,16.0,8.0,0.0,14.0,8.0,3.0,5.0,11.0,5.0,9.0,5.0,22.0,16.0,0.0,4.0,12.0,0.0,9.0,5.0,3.0,9.0,16.0,9.0,9.0,15.0,11.0,11.0,4.0,0.0,0.0,5.0,7.0,6.0,10.0,11.0,4.0,13.0,7.0,6.0,0.0
31.0,15.0,15.0,49.0,9.0,13.0,7.0,16.0,0.0,13.0,20.0,0.0,13.0,3.0,25.0,10.0,0.0,6.0,9.0,1.0,13.0,14.0,2.0,3.0,7.0,12.0,1.0,4.0,8.0,9.0,8.0,13.0,15.0,6.0,8.0,3.0,7.0,5.0,3.0,12.0,13.0,6.0,3.0,6.0,8.0,10.0,14.0,3.0,3.0,7.0,11.0,15.0,5.0,4.0,3.0,0.0,2.0,5.0,1.0,7.0,7.0,5.0,0.0,6.0,0.0,2.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,8.0,6.0,3.0,9.0,5.0,7.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,6.0,1.0,3.0,2.0,1.0,0.0,8.0,0.0
11.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,25.0,31.0,9.0,7.0,19.0,15.0,3.0,0.0,16.0,10.0,0.0,7.0,22.0,13.0,11.0,0.0,5.0,5.0,18.0,5.0,5.0,14.0,17.0,4.0,5.0,15.0,13.0,6.0,8.0,7.0,9.0,8.0,6.0,9.0,2.0,7.0,12.0,3.0,13.0,6.0,3.0,12.0,10.0,3.0,4.0,9.0,3.0,4.0,1.0,10.0,2.0,5.0,1.0,8.0,2.0,6.0,1.0,3.0,8.0,6.0,4.0,5.0,2.0,6.0,7.0,0.0,5.0,5.0,7.0,1.0,0.0,4.0,2.0,3.0,6.0,0.0,4.0,1.0,3.0,3.0,7.0,5.0,7.0,8.0,5.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,5.0,4.0,3.0,0.0
